,Unnamed: 0.1,Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,neg,neu,pos,compound
13096,27564,27564,15771018,FrogWillWalk,I've grown a bit spiky over the years.,,2404,1282,2055,2008-08-07 23:04:52.000000,1568590330504663040,2022-09-10 13:20:52,0,"@clamsroll @RAHEBFORSENATE @ZelenskyyUa From 2022
#russiaisaterroriststate #referendumforbelgorod https://t.co/0hXEH0YDst","[{'text': 'russiaisaterroriststate', 'indices': [50, 74]}, {'text': 'referendumforbelgorod', 'indices': [75, 97]}]",en,,2,False,0,0,,1568538313174163456,42266389,clamsroll,False,0,0,,2022-09-10 17:25:00.829677,0.0,1.0,0.0,0.0
13939,29109,29109,1127121202990977025,yo_jedd,"Bespoke Tailor @Jedd_clothier, 🪡🧵✂️ #fashion,#crypto, #lifestyle, #web3.😊 #btc &shib HODL #dyor……. .",Federal Capital Territory,2317,2188,5847,2019-05-11 08:00:10.000000,1568594417086496770,2022-09-10 13:37:06,0,"Amazing pictures from #hiking 
#hikingadventures 
#AbujaTwitterCommunity 
#QueenElizabeth https://t.co/lepyvyhzX7","[{'text': 'hiking', 'indices': [22, 29]}, {'text': 'hikingadventures', 'indices': [31, 48]}, {'text': 'AbujaTwitterCommunity', 'indices': [50, 72]}, {'text': 'QueenElizabeth', 'indices': [74, 89]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 14:03:27.073354,0.0,0.648,0.352,0.5859
8186,17063,17063,731587580744060929,kardinal691,Trying to make Putin's bum as irritable as possible.,Putin's Large Intestine.,827,308,6073,2016-05-14 20:50:46.000000,1568545212523216896,2022-09-10 10:21:35,0,"#KHARKIV

A common picture in the #Kharkiv region.
 
Units of the Defense Forces of #Ukraine occupied the position (most likely a former checkpoint) of Rashisti, which had a lot of ammunition left.

Subscribe | My Facebook
Send news/
⬇️⬇️⬇️
@mysiagin_chat

#PutinIsaWarCriminal https://t.co/ttgrtnWXF8","[{'text': 'KHARKIV', 'indices': [0, 8]}, {'text': 'Kharkiv', 'indices': [34, 42]}, {'text': 'Ukraine', 'indices': [84, 92]}, {'text': 'PutinIsaWarCriminal', 'indices': [257, 277]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-10 12:03:33.734444,0.0,0.968,0.032,0.128
6905,14197,14197,1286379510,longterm_invest,"Technical analyst. Fulltime trader SMI, FTSE, DAX. Anything posted is my own opinion. Not 2b taken as investment advice #BP #Copper #4GLD #EUA","Lake Zug, CH",278,383,30785,2013-03-21 16:30:40.000000,1568530009798705155,2022-09-10 09:21:10,0,@RealCynicalFox ...and the #russian defeat in #Afghanistan saw the end of the Soviet Union.,"[{'text': 'russian', 'indices': [27, 35]}, {'text': 'Afghanistan', 'indices': [46, 58]}]",en,,0,False,0,0,,1568520608509759488,621317404,RealCynicalFox,False,0,0,,2022-09-10 11:54:30.618809,0.188,0.812,0.0,-0.4588
30850,62932,62932,1254327621581787136,Thehuck_59,#IStandWithStarmer #GordonBrownCultist,,5001,4424,125124,2020-04-26 08:33:29.000000,1568733481827729409,2022-09-10 22:49:42,0,"We need to celebrate Ukraine fighting back and retaking over 1000km of their home territory in just under 3 days, putting Putin back by 6 months.  Lives have been lost for this victory.  #SlavaUkraini","[{'text': 'SlavaUkraini', 'indices': [187, 200]}]",en,,11,False,0,0,,0,0,,False,0,0,,2022-09-11 00:58:46.018449,0.122,0.785,0.094,-0.0258
28888,58955,58955,1324736137,sandripavli,"Born & raised in Tirana.                       Teacher, interpreter & writer. Into nature's matters, literature & foreign languages. Background: Tirana's Lake.",,3072,1834,57626,2013-04-03 14:33:05.000000,1568709890847248390,2022-09-10 21:15:57,0,"Situation in the Russian ranks right now. 
#RussianArmy #ukrainecounteroffensive #KharkivOffensive #Izyum #Balakliya #Kharkiv  #KhersonOffensive #Moskwa #Lugansk #Donestk https://t.co/cR792rkk3w","[{'text': 'RussianArmy', 'indices': [43, 55]}, {'text': 'ukrainecounteroffensive', 'indices': [56, 80]}, {'text': 'KharkivOffensive', 'indices': [81, 98]}, {'text': 'Izyum', 'indices': [99, 105]}, {'text': 'Balakliya', 'indices': [106, 116]}, {'text': 'Kharkiv', 'indices': [117, 125]}, {'text': 'KhersonOffensive', 'indices': [127, 144]}, {'text': 'Moskwa', 'indices': [145, 152]}, {'text': 'Lugansk', 'indices': [153, 161]}, {'text': 'Donestk', 'indices': [162, 170]}]",en,,6,False,0,0,,0,0,,False,0,0,,2022-09-10 23:55:34.811028,0.0,1.0,0.0,0.0
3497,6323,6323,1513263953907961860,swflwarrior,"Volunteers in The Ukraine War!
Currently raising funds & taking donations for Combat Medical Equipment, Armor, CBRN Gear & more! Please help us help Ukraine!",Cape Coral FL,2,380,5784,2022-04-10 21:13:50.000000,1568482642743496706,2022-09-10 06:12:57,0,"Article Link: https://t.co/4qsY7P8Lk7 
Dnipropetrovsk region: Russians fire several rockets, targets hit

Please Follow us to help the people of Ukraine 

#ukrainewar #ukraine #war #army #military  #specialforces #russia #nato #donetsk #soldiers #ukrainenews #odessa #ukrainianarm","[{'text': 'ukrainewar', 'indices': [155, 166]}, {'text': 'ukraine', 'indices': [167, 175]}, {'text': 'war', 'indices': [176, 180]}, {'text': 'army', 'indices': [181, 186]}, {'text': 'military', 'indices': [187, 196]}, {'text': 'specialforces', 'indices': [198, 212]}, {'text': 'russia', 'indices': [213, 220]}, {'text': 'nato', 'indices': [221, 226]}, {'text': 'donetsk', 'indices': [227, 235]}, {'text': 'soldiers', 'indices': [236, 245]}, {'text': 'ukrainenews', 'indices': [246, 258]}, {'text': 'odessa', 'indices': [259, 266]}, {'text': 'ukrainianarm', 'indices': [267, 280]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 15:39:52.950472,0.156,0.72,0.124,-0.3182
25296,51607,51607,1111077467794530304,paporiello,,,116,1,25,2019-03-28 01:28:05.000000,1568676168341266432,2022-09-10 19:01:57,0,#Jackboot wanna be Mussolini #Joe #Biden #morphed with a #pig and being #controlled by Xi Jinping. #joebiden #illustration #illustrator #everythingisanillustration #artcentercollegeofdesign #conceptart #ideas #freedom #fightforfreedom #crypto #cryptocurrency #ccpvirus #nomadates https://t.co/z2Pgll6RKk,"[{'text': 'Jackboot', 'indices': [0, 9]}, {'text': 'Joe', 'indices': [29, 33]}, {'text': 'Biden', 'indices': [34, 40]}, {'text': 'morphed', 'indices': [41, 49]}, {'text': 'pig', 'indices': [57, 61]}, {'text': 'controlled', 'indices': [72, 83]}, {'text': 'joebiden', 'indices': [99, 108]}, {'text': 'illustration', 'indices': [109, 122]}, {'text': 'illustrator', 'indices': [123, 135]}, {'text': 'everythingisanillustration', 'indices': [136, 163]}, {'text': 'artcentercollegeofdesign', 'indices': [164, 189]}, {'text': 'conceptart', 'indices': [190, 201]}, {'text': 'ideas', 'indices': [202, 208]}, {'text': 'freedom', 'indices': [209, 217]}, {'text': 'fightforfreedom', 'indices': [218, 234]}, {'text': 'crypto', 'indices': [235, 242]}, {'text': 'cryptocurrency', 'indices': [243, 258]}, {'text': 'ccpvirus', 'indices': [259, 268]}, {'text': 'nomadates', 'indices': [269, 279]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-10 21:10:26.968782,0.0,0.873,0.127,0.6369
6824,14029,14029,4340380347,IndiandefenceNS,Dedicated Defence and aerospace news and article,India,26,571,1023,2015-12-01 14:04:07.000000,1568529098586341376,2022-09-10 09:17:33,1,Russia now using Mi-26 heavy lift helicopter to transport armored vehicles in the Kharkiv region due to road &amp; bridges blockage by Ukraine #Ukraine #Kharkiv #Russian #RussianArmy https://t.co/iCZzCM2Jvg,"[{'text': 'Ukraine', 'indices': [143, 151]}, {'text': 'Kharkiv', 'indices': [152, 160]}, {'text': 'Russian', 'indices': [161, 169]}, {'text': 'RussianArmy', 'indices': [170, 182]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-10 11:54:31.695608,0.0,1.0,0.0,0.0
20170,41176,41176,1199768132832776193,kk131066,"SAY WHAT YOU MEAN & MEAN WHAT YOU SAY

WARNING: I'm not politically correct
#Humanity #HumanRights","Kuala Lumpur, Malaysia",26874,32223,145019,2019-11-27 19:13:27.000000,1568634245488451586,2022-09-10 16:15:22,3,"https://t.co/JSnIHbbX58

It can hardly be called #studentloanforgiveness 

It is like a debt restructuring

Given the many details were omitting, it wasn't about #studentdebt, but rather about the impression #Biden makes on voters

#CostOfLivingCrisis #inflation #education #Truth","[{'text': 'studentloanforgiveness', 'indices': [49, 72]}, {'text': 'studentdebt', 'indices': [162, 174]}, {'text': 'Biden', 'indices': [208, 214]}, {'text': 'CostOfLivingCrisis', 'indices': [232, 251]}, {'text': 'inflation', 'indices': [252, 262]}, {'text': 'education', 'indices': [263, 273]}, {'text': 'Truth', 'indices': [274, 280]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-10 18:10:09.127059,0.043,0.784,0.173,0.6486
14302,29791,29791,1472295940631449600,AndrzejGrochow7,,,3447,185,99402,2021-12-18 20:04:17.000000,1568596243915411457,2022-09-10 13:44:22,0,"@Blue_Sauron @SylvieDubreucq2 The Ukrainian army is doing incredible things but the heroes need continued support. 

@all_4_ukraine

is raising funds for a powerful frontline intelligence drone. #UkrainianArmy #StandWithUkriane","[{'text': 'UkrainianArmy', 'indices': [195, 209]}, {'text': 'StandWithUkriane', 'indices': [210, 227]}]",en,,0,False,0,0,,1568585887016968192,1370616208928747520,Blue_Sauron,False,0,0,,2022-09-10 16:41:50.812424,0.0,0.592,0.408,0.9505
22192,45370,45370,893305069059403776,leoventuresllc,Full Time Futures Trading,"Chicago, IL",132,290,77268,2017-08-04 02:58:20.000000,1568651462007476224,2022-09-10 17:23:47,0,This Guy !! #trump #war #USA #stockmarket #money #billionaire #hedgefund #smartmoney https://t.co/3wGSxcgZml,"[{'text': 'trump', 'indices': [12, 18]}, {'text': 'war', 'indices': [19, 23]}, {'text': 'USA', 'indices': [24, 28]}, {'text': 'stockmarket', 'indices': [29, 41]}, {'text': 'money', 'indices': [42, 48]}, {'text': 'billionaire', 'indices': [49, 61]}, {'text': 'hedgefund', 'indices': [62, 72]}, {'text': 'smartmoney', 'indices': [73, 84]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 19:40:25.170872,0.29,0.71,0.0,-0.6688
3239,5687,5687,98272141,worksalt,"Always seek wisdom, kaizen, seek justice lawfully, make better choices! Founder of Self Aware Networks Institute https://t.co/4QNrm2fFYf","San Francisco, California",5002,1049,30767,2009-12-21 03:30:05.000000,1568476921239056385,2022-09-10 05:50:13,0,"Please #StandWithUkraine everyday! At least 3 children + 7 more adults dead, Russia is still bombing innocent people in Kharkiv. https://t.co/iwtQXDBSA7","[{'text': 'StandWithUkraine', 'indices': [7, 24]}]",en,,0,False,0,0,,0,0,,True,1568207113301671936,1498044842332483584,irmachep,2022-09-10 10:06:41.858808,0.166,0.653,0.181,-0.2893
9704,20534,20534,1566752006953472000,nocoldnorthern,,,20,0,33,2022-09-05 11:36:45.000000,1568561913591730179,2022-09-10 11:27:57,0,"Alcoholic, terrorist and war criminal Girkin a.k.a. Strelkovis having ""I told you so day"". All of his somber predictions turned to be true. And now a dark, no joy reality is looming over russian military forces
#UkraineRussiaWar #UkraineWillWin","[{'text': 'UkraineRussiaWar', 'indices': [211, 228]}, {'text': 'UkraineWillWin', 'indices': [229, 244]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 12:31:54.673057,0.364,0.583,0.053,-0.9483
9141,19298,19298,1430026082984595462,UkraineNews0,Don’t call me a journalist | Backup: @Ukrainenews00,Kharkiv,35,43409,1388,2021-08-24 04:36:10.000000,1568556517485330434,2022-09-10 11:06:30,1,"🇺🇦#Ukraine captured Russian BTR-80 and BMP-2 of the 🇷🇺3rd Army Corps, which has been preparing for so long in Mulino, Nizhny Novgorod region. https://t.co/WhV72Pgnst","[{'text': 'Ukraine', 'indices': [2, 10]}]",en,,17,False,0,0,,0,0,,False,0,0,,2022-09-10 12:16:59.977537,0.0,1.0,0.0,0.0
20063,40959,40959,1224271028693741570,CdeBur_Europe,"International journalist, translator, writer and blogger. 
RT is not necessarily an endorsement.",Brussels,492,229,1395,2020-02-03 09:59:13.000000,1568633414542139392,2022-09-10 16:12:04,0,"This map is already 4 hours old, mind! 
#Ukraine https://t.co/HcPM6LsTRt","[{'text': 'Ukraine', 'indices': [40, 48]}]",en,,0,False,0,0,,0,0,,True,1568559930411556864,80653307,mbk_center,2022-09-10 17:07:30.203730,0.0,1.0,0.0,0.0
9113,19227,19227,1511294025126580230,BryanOLearyUSMC,"Father of 12 (with one wife), US Marine, hornet pilot, one father’s advice",,115,73,1181,2022-04-05 10:49:49.000000,1568556144213331968,2022-09-10 11:05:01,0,"Incredible.  #ukraine Three “US Division” sized Battle groups, and three more within a month 👏👏👏👍 https://t.co/ZdHzCNQTNH","[{'text': 'ukraine', 'indices': [13, 21]}]",en,,0,False,0,0,,0,0,,True,1568438928516022272,1520175957709045760,secretsqrl123,2022-09-10 12:06:51.377379,0.106,0.894,0.0,-0.3818
21867,44669,44669,1551094312942944256,MarkosyanLev,"Artist & Painter. For more than 50 years. NFT Project to 75 Anniversary | abstract | figurative. Living and working in Ukraine, Kiev.",,677,187,868,2022-07-24 06:38:17.000000,1568648530369122304,2022-09-10 17:12:08,1,"""Ukraine""
1/1
0,05 $ETH
#Ukraine #art #abstractcollector #contemporaryart #abstractartist #NFTCommunity 
https://t.co/EeECO8GGWj https://t.co/wl2XbBtfSv","[{'text': 'Ukraine', 'indices': [24, 32]}, {'text': 'art', 'indices': [33, 37]}, {'text': 'abstractcollector', 'indices': [38, 56]}, {'text': 'contemporaryart', 'indices': [57, 73]}, {'text': 'abstractartist', 'indices': [74, 89]}, {'text': 'NFTCommunity', 'indices': [90, 103]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-10 18:07:58.108680,0.0,1.0,0.0,0.0
24166,49301,49301,35428864,AmilaKaracic,"Democracy & Governance. Western Balkans. Also, F1. | Opinions here are mine alone.",Sarajevo,1944,5863,9607,2009-04-26 08:00:17.000000,1568667047386841089,2022-09-10 18:25:43,0,"Okay @CNN International, it would be nice to see some coverage of #Ukraine now.","[{'text': 'Ukraine', 'indices': [66, 74]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-10 19:27:07.775193,0.0,0.719,0.281,0.5719
951,1597,1597,430703645,rusembassy,Russian Embassy in Guyana,Georgetown,337,2774,1119,2011-12-07 13:41:00.000000,1568410663957168129,2022-09-10 01:26:56,0,"This year, on June 9, marks the 350th anniversary of birth of #PeterTheGreat.

👑 Here are the 5 reasons the first #Russian Emperor is remembered as an outstanding statesman to this day.

🔗 https://t.co/UvCfU3hNnx https://t.co/jgBuM2f62v","[{'text': 'PeterTheGreat', 'indices': [62, 76]}, {'text': 'Russian', 'indices': [114, 122]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 07:24:07.448693,0.0,0.895,0.105,0.6124
2048,3384,3384,1590699720,Hawiy2012,"ገቫሪ ፅቡቅ ናይኢዱ እንተዝረክብ ጌታቸው አሰፋ፣ መ/ጀ ክንፍ ዳኘው፣ ኢ/ ስመኘው በቀለ፣ ካልኦትን ናይ ስላም ኖቤል መተሸለሙ ነይሮም!

ኣብ ሳህል ዝዋዓለ ዶ! መተጠለመ!

ዘዕበካዮ ኩርኩር ኣይንከስካ! ዶ በለት ኣዴዋ ቀደማኣ!",,1669,1808,192462,2013-07-13 10:48:17.000000,1568442460032086020,2022-09-10 03:33:17,0,"@Diyan065 @EthioHRC @sec_council @UNDPPA @UN @antonioguterres @UNOCHA ""To watch Tigrayans #starved &amp; slaughtered is #immoral. It's #shortsighted. They fight for their survival, like #Ukrainians facing the Russian onslaught, have no other option. They'll survive; they've far greater motivation than #Isaias’ slave soldiers do. https://t.co/Eaw7a4l7Xi","[{'text': 'starved', 'indices': [90, 98]}, {'text': 'immoral', 'indices': [120, 128]}, {'text': 'shortsighted', 'indices': [135, 148]}, {'text': 'Ukrainians', 'indices': [186, 197]}, {'text': 'Isaias', 'indices': [303, 310]}]",en,,0,False,0,0,,1568059912948785152,1491799228166721536,Diyan065,False,0,0,,2022-09-10 08:27:32.519690,0.204,0.663,0.133,-0.6124
11068,23521,23521,2267700079,SojournerNow,"“Nothing is more important than stopping fascism, because fascism is gonna stop us all.”
― Fred Hampton",New Orleans,5002,3242,175019,2013-12-29 17:45:26.000000,1568574627009515521,2022-09-10 12:18:28,0,@davidfrum the left is not a #Putin apolologist.This is not the 1930s,"[{'text': 'Putin', 'indices': [29, 35]}]",en,,1,False,0,0,,1568573294122618880,18686907,davidfrum,False,0,0,,2022-09-10 15:11:41.331441,0.0,1.0,0.0,0.0
10854,23079,23079,1331340989357670401,sfcrimewatcher,Monitor police activity in your San Francisco neighborhood. View crime locations on Google Maps.,The Marina - SF,1922,838,7975,2020-11-24 20:56:53.000000,1568572661155991553,2022-09-10 12:10:39,0,"Larceny - From Vehicle (Theft, From Locked Vehicle, &gt;$950) case reported in Russian Hill, near BEACH ST \ HYDE ST. This incident was reported on Sunday (2022-08-07) at approximately 09:10:00. #sfpd #Russian Hill #sfcrime 

See where on the Map: https://t.co/MiR5nx2bpy","[{'text': 'sfpd', 'indices': [195, 200]}, {'text': 'Russian', 'indices': [201, 209]}, {'text': 'sfcrime', 'indices': [215, 223]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 14:54:53.796934,0.0,1.0,0.0,0.0
4482,8571,8571,1497910787054223367,glosmeusec,"Assessing destruction during the Russian invasion war in Ukraine.

Date/Time in descriptions = D/Dutch time a video/photo was found but owned by the creator.",Netherlands,3,1028,8499,2022-02-27 12:26:09.000000,1568498009230508033,2022-09-10 07:14:01,1,"🇷🇺, remember this?

#Russia - 20220821 - Moscow - Reported around 01.03 am, video from unknown date showing #dariadugina  saying 'Ukrainians are not humans. They deserve to die' https://t.co/vaGdVpcGDs","[{'text': 'Russia', 'indices': [20, 27]}, {'text': 'dariadugina', 'indices': [108, 120]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-10 10:09:09.981346,0.122,0.878,0.0,-0.5994
30473,62273,62273,64032895,Dividist,"Social liberal, fiscal conservative, civil libertarian, independent dividist, discordian provocateur, Cubs
#ToxicRadicalCentrist 👍🏽 #DividedGovernment 👍🏽",The City,4485,1677,41164,2009-08-08 20:10:42.000000,1568729531825135618,2022-09-10 22:34:00,0,This is the best. Should trigger another #Russian occupier traffic jam getting over the bridge... https://t.co/3LGiSQZsFR,"[{'text': 'Russian', 'indices': [41, 49]}]",en,,1,False,0,0,,0,0,,True,1568660769792839680,19536434,igorsushko,2022-09-10 23:55:15.233636,0.0,0.781,0.219,0.6369
26708,54471,54471,1257116113898536961,Feher_Junior,"Information about Russia's invasion of Ukraine.
(L'occhio che vede tutto)","Milano, Lombardia",52,35,165,2020-05-04 01:13:46.000000,1568688216622125056,2022-09-10 19:49:50,1,"#Ukrainian soldiers tear down #Russian propaganda in the liberated city, and under it are the words of Taras Hryhorovych Shevchenko ""Fight - you will win!""💙💛 #Ukraine #SlavaUkraini #Putin #UkraineRussianWar #KharkivOffensive #StandWithUkraine https://t.co/j6KylDZx6t","[{'text': 'Ukrainian', 'indices': [0, 10]}, {'text': 'Russian', 'indices': [30, 38]}, {'text': 'Ukraine', 'indices': [158, 166]}, {'text': 'SlavaUkraini', 'indices': [167, 180]}, {'text': 'Putin', 'indices': [181, 187]}, {'text': 'UkraineRussianWar', 'indices': [188, 206]}, {'text': 'KharkivOffensive', 'indices': [207, 224]}, {'text': 'StandWithUkraine', 'indices': [225, 242]}]",en,,10,False,0,0,,0,0,,False,0,0,,2022-09-11 00:57:36.078331,0.096,0.645,0.26,0.8718
31783,64670,64670,1432884855289827333,Think_Kyiv,This Twitter feed is about Ukraine.,,93,135,11384,2021-09-01 01:56:19.000000,1568748388333797378,2022-09-10 23:48:56,0,"Hey, #Russia 🙋, #Ukraine is taking back territory..Bye!

#Москва #СанктПетербург #Ростовондон #Екатеринбург
#Moscow #SaintPetersburg #RostovonDon #Yekaterinburg https://t.co/NSP3k1SLz8","[{'text': 'Russia', 'indices': [5, 12]}, {'text': 'Ukraine', 'indices': [16, 24]}, {'text': 'Москва', 'indices': [57, 64]}, {'text': 'СанктПетербург', 'indices': [65, 80]}, {'text': 'Ростовондон', 'indices': [81, 93]}, {'text': 'Екатеринбург', 'indices': [94, 107]}, {'text': 'Moscow', 'indices': [108, 115]}, {'text': 'SaintPetersburg', 'indices': [116, 132]}, {'text': 'RostovonDon', 'indices': [133, 145]}, {'text': 'Yekaterinburg', 'indices': [146, 160]}]",en,,2,False,0,0,,0,0,,True,1568576718692093952,630995607,DefenceU,2022-09-11 01:29:00.228666,0.0,0.838,0.162,0.5411
2174,3598,3598,3040802252,Fabianluxe,CMO @BankXio Founder: https://t.co/1LyPRl2wdB podcast &  news | Entrepreneur |. Biked Across America In 30 Days 🚴🏻.,"Hollywood, Los Angeles",169,250,1163,2015-02-25 04:14:32.000000,1568446194506166273,2022-09-10 03:48:07,0,"If #Ukraine takes #izyum, #russian supply lines are screwed.  🇺🇦","[{'text': 'Ukraine', 'indices': [3, 11]}, {'text': 'izyum', 'indices': [18, 24]}, {'text': 'russian', 'indices': [26, 34]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-10 07:23:51.047800,0.262,0.738,0.0,-0.4939
25708,52424,52424,1551234581440991232,Iryna93544210,from Kharkiv,,15,0,24,2022-07-24 15:56:08.000000,1568679682702471168,2022-09-10 19:15:55,0,"#WarInUkraine
#Kharkiv
10.09.22
This is a district where I lived before the #RussianWar There still live my friends, classmates of my children...I wrote my friend who lives exactly at the place of blasts.She doesn't answer. What a f@ck😡 #RussiaIsATerroristState
#FuckingRussists https://t.co/FHSJUhAS5x","[{'text': 'WarInUkraine', 'indices': [0, 13]}, {'text': 'Kharkiv', 'indices': [14, 22]}, {'text': 'RussianWar', 'indices': [76, 87]}, {'text': 'RussiaIsATerroristState', 'indices': [237, 261]}, {'text': 'FuckingRussists', 'indices': [262, 278]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-11 00:55:56.154474,0.0,0.867,0.133,0.743
24652,50258,50258,1421139847515983874,Milan8662,FRIENDS JOIN OUR CHANNEL AND WE'LL STOP THE WAR TOGETHER🇺🇦❤️🇺🇦,Ukraine Sumy.,2,5564,7467,2021-07-30 16:05:43.000000,1568670795433394177,2022-09-10 18:40:36,13,Sweet dreams orc.#UkraineRussianWar https://t.co/wurip6J9b4,"[{'text': 'UkraineRussianWar', 'indices': [17, 35]}]",en,,83,False,0,0,,0,0,,False,0,0,,2022-09-11 00:56:01.241488,0.0,0.26,0.74,0.6908
21902,44739,44739,273113540,BeatriceLacy,"Love does that, Damon...changes us - Andie in The Vampire Diaries, season 2, episode 13",Bremen,4645,11319,500246,2011-03-27 21:22:08.000000,1568648882522832897,2022-09-10 17:13:32,0,"""No war"" by Gennady Spiridonov #500px https://t.co/Iwspq0kK8n  #SlavaUkraini #StandWithUkraine #PrayForUkraine #StopPutinNOW","[{'text': '500px', 'indices': [31, 37]}, {'text': 'SlavaUkraini', 'indices': [63, 76]}, {'text': 'StandWithUkraine', 'indices': [77, 94]}, {'text': 'PrayForUkraine', 'indices': [95, 110]}, {'text': 'StopPutinNOW', 'indices': [111, 124]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-10 20:27:13.413185,0.281,0.719,0.0,-0.5994
12953,27326,27326,938989741290110977,trumpinapeach,"Disgusted but undeterred. Fists not firearms. Root out the traitors. Good over bad. No unity till accountability. 81 mil plus, cry more losers. GQP is a cult.",United States,661,448,9638,2017-12-08 04:32:54.000000,1568589713971322880,2022-09-10 13:18:25,0,"@scharap missed it by a mile, nut sack. #SlavaUkraini and as always #FuckPutin https://t.co/JYLBWLDWjI","[{'text': 'SlavaUkraini', 'indices': [40, 53]}, {'text': 'FuckPutin', 'indices': [68, 78]}]",en,,0,False,0,0,,0,159943752,scharap,True,1568553765032136704,262219168,IAPonomarenko,2022-09-10 15:13:07.541301,0.145,0.855,0.0,-0.296
24967,50905,50905,101192713,kmacraeplockton,"Interested in Politics and Sport. 
Voted Yes, will again. Passionate about returning to the EU.
Support Aberdeen and Manchester United. 
Strava addict.",Plockton,1882,1103,26767,2010-01-02 10:38:50.000000,1568673293699530753,2022-09-10 18:50:32,0,"If @OrlaGuerin says it's a momentous day for Ukraine, it's a momentous day for Ukraine!
#SlavaUkraini https://t.co/8sDBTbgqmt","[{'text': 'SlavaUkraini', 'indices': [88, 101]}]",en,,1,False,0,0,,0,0,,True,1568671345784897536,2435596224,OrlaGuerin,2022-09-10 21:10:31.655831,0.0,1.0,0.0,0.0
15148,31302,31302,1673384569,QvarfordtJohan,"Artist @EmbarkStudios. Five years in @Forsvarsmakten as trained specialist at LedR. My tweets represents me and nobody else :) also, fuck Putin.","Stockholm, Sverige",1049,181,8316,2013-08-15 14:52:08.000000,1568600458624737284,2022-09-10 14:01:07,0,For context. Really curious for what the intention down in Donetsk is. Could just be a local tactical decision that is being mixed in with the overall excitement of movements. #SlavaUkraini https://t.co/vfp3Fa7L8s https://t.co/Co3TIral2K,"[{'text': 'SlavaUkraini', 'indices': [176, 189]}]",en,,0,False,0,0,,0,0,,True,1568592199419416576,3044584264,Guderian_Xaba,2022-09-10 15:58:20.086461,0.0,0.843,0.157,0.6997
24774,50505,50505,8042002,sepsis13,Buy my art 🖼 https://t.co/8uz7UxPhEy,"San Francisco, CA",4998,923,24035,2007-08-08 00:31:36.000000,1568671726971809792,2022-09-10 18:44:18,0,@BorderUkrainian #NAFO reporting for duty… #StandWithUkraine 🇺🇦 https://t.co/ylrXw37Q5J,"[{'text': 'NAFO', 'indices': [17, 22]}, {'text': 'StandWithUkraine', 'indices': [43, 60]}]",en,,3,False,0,0,,1568669721666490368,45099750,BorderUkrainian,False,0,0,,2022-09-10 22:42:22.212167,0.0,1.0,0.0,0.0
14552,30228,30228,495968043,Wolle63828229,Добрий день everybody!,Bavaria,159,50,218,2012-02-18 13:48:16.000000,1568597471852625920,2022-09-10 13:49:15,0,"Damn, i just bought „Our Lady of Mariupol“ from „Art for Drones“ For about 1.600€

Fucking worth every Cent, since for this amount they will buy drones to defend Ukraine.

Fellas, it’s limited and only one left. 

#Ukraine #nafofellas #artsfordrones https://t.co/Ji13NnMswE","[{'text': 'Ukraine', 'indices': [214, 222]}, {'text': 'nafofellas', 'indices': [223, 234]}, {'text': 'artsfordrones', 'indices': [235, 249]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-10 15:03:55.566874,0.103,0.848,0.049,-0.3415
10872,23116,23116,1498016484613935108,KlapaucjuszPL,,,103,9,883,2022-02-27 19:26:05.000000,1568572821952921600,2022-09-10 12:11:18,3,"Taken from Pro-Russian telegram channel map. Looks like #Izium will be libareted soon!
#SlavaUkrainie! #Ukraine #UkrainianArmy https://t.co/g93MYHA46j","[{'text': 'Izium', 'indices': [56, 62]}, {'text': 'SlavaUkrainie', 'indices': [87, 101]}, {'text': 'Ukraine', 'indices': [103, 111]}, {'text': 'UkrainianArmy', 'indices': [112, 126]}]",en,,4,False,0,0,,0,0,,False,0,0,,2022-09-10 13:32:05.094462,0.0,0.838,0.162,0.4738
