Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts
36206,1500517146467741702,SaintMoonKyiv,"Слава Україні! Кожен ворог пожалкує, що народився, коли зачепить українців!",Україна,258,170,8623,2022-03-06 17:03:08.000000,1566865192738340864,2022-09-05 19:05:47,0,@AOC1978 @CedricRoussel06 More russians in your country it's more danger for your citizens #VisaBan #RussiaIsATerroristState,"[{'text': 'VisaBan', 'indices': [91, 99]}, {'text': 'RussiaIsATerroristState', 'indices': [100, 124]}]",en,,0,False,0,0,,1565621811735412736,635731800,AOC1978,False,0,0,,2022-09-06 01:03:57.129666
36217,4865532357,no_handlebars__,I am the passenger and I ride and I ride. Саморефлексії та котики. Сокіабле.,Київ / Снятин,171,344,21584,2016-01-31 00:29:30.000000,1566865273134653441,2022-09-05 19:06:06,0,@drunk_pip Ага. З високими хлопцями незручно цілуватись,[],uk,,0,False,0,0,,1566862476565684224,708599548671860736,drunk_pip,False,0,0,,2022-09-06 01:15:21.952382
36227,1500517146467741702,SaintMoonKyiv,"Слава Україні! Кожен ворог пожалкує, що народився, коли зачепить українців!",Україна,258,170,8623,2022-03-06 17:03:08.000000,1566865327308378115,2022-09-05 19:06:19,0,@A_Ardisson @cestrosi More russians in your country it's more danger for your citizens #VisaBan #RussiaIsATerroristState,"[{'text': 'VisaBan', 'indices': [87, 95]}, {'text': 'RussiaIsATerroristState', 'indices': [96, 120]}]",en,,1,False,0,0,,1566684041746710528,849566433138933760,A_Ardisson,False,0,0,,2022-09-06 01:03:56.872978
36246,1500517146467741702,SaintMoonKyiv,"Слава Україні! Кожен ворог пожалкує, що народився, коли зачепить українців!",Україна,258,170,8623,2022-03-06 17:03:08.000000,1566865460955697153,2022-09-05 19:06:51,0,@marinebrenier @cestrosi @laure_rubi @VilledeNice More russians in your country it's more danger for your citizens #VisaBan #RussiaIsATerroristState,"[{'text': 'VisaBan', 'indices': [115, 123]}, {'text': 'RussiaIsATerroristState', 'indices': [124, 148]}]",en,,0,False,0,0,,1566819201444184064,96111834,marinebrenier,False,0,0,,2022-09-06 01:03:56.568385
36254,303793182,strynadiuk,"🎨Щаслива дружина @draiker ❤️Мисткиня, засновниця майстерні «Коцюбинського,10».https://t.co/uEdNBkFSnP",Івано-Франківськ,673,3534,27728,2011-05-23 12:45:14.000000,1566865490215157763,2022-09-05 19:06:58,0,@lady_blue_fox Ооооргаааазм,[],uk,,1,False,0,0,,1566824466860097536,4884736811,lady_blue_fox,False,0,0,,2022-09-06 01:15:21.931157
36263,1500517146467741702,SaintMoonKyiv,"Слава Україні! Кожен ворог пожалкує, що народився, коли зачепить українців!",Україна,258,170,8623,2022-03-06 17:03:08.000000,1566865532686565376,2022-09-05 19:07:08,0,@ECiotti @TrastourIsnart More russians in your country it's more danger for your citizens #VisaBan #RussiaIsATerroristState,"[{'text': 'VisaBan', 'indices': [90, 98]}, {'text': 'RussiaIsATerroristState', 'indices': [99, 123]}]",en,,0,False,0,0,,1566454669417021440,87886754,ECiotti,False,0,0,,2022-09-06 01:03:56.360910
36264,1347123307695501313,Olexand82919866,,Україна,111,9,644,2021-01-07 10:12:06.000000,1566865534200709120,2022-09-05 19:07:08,0,@EuropeanPravda Ось де дійсно Правосуддя з великої букви... Естонія вражає... Естонія мене особисто вразила своєю підтримкою України... Естонія лідер в підтримці України на душу населення в порівнянні з іншими країнами...,[],uk,,4,False,0,0,,1566774695520862208,2541003000,EuropeanPravda,False,0,0,,2022-09-06 01:15:21.908823
36274,2687934091,vybukhova,"Бо вибухаю внаслідок нестабільності. Тут звалище моєї повсякденності. Плекаю травми, чоловіка, дитину, кота, собаку, папуг, рибок, кактуси і трохи себе. #УкрТві","Харків, місто-герой",409,2753,38441,2014-07-28 16:53:50.000000,1566865611170496516,2022-09-05 19:07:27,0,@iamraccoon66 Це я це я,[],uk,,1,False,0,0,,1566859413637529600,2223021859,iamraccoon66,False,0,0,,2022-09-06 01:15:21.889262
36278,507857939,PolskieRadio_UA,Українська служба Польського радіо - Польське радіо для України,"Польща, Polska",294,489,24846,2012-02-28 20:12:18.000000,1566865631617728514,2022-09-05 19:07:32,1,"За словами Науседи, «Росія повинна бути зупинена, а режим притягнутий до відповідальності за військові злочини, тому що це питання безпеки не тільки України, а й усієї Європи»
#StopRussia #stopputin #russiaisateroriststate #StopRussianAggression
https://t.co/2hLoP8g8jx","[{'text': 'StopRussia', 'indices': [176, 187]}, {'text': 'stopputin', 'indices': [188, 198]}, {'text': 'russiaisateroriststate', 'indices': [199, 222]}, {'text': 'StopRussianAggression', 'indices': [223, 245]}]",uk,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 01:03:55.768608
36283,2687934091,vybukhova,"Бо вибухаю внаслідок нестабільності. Тут звалище моєї повсякденності. Плекаю травми, чоловіка, дитину, кота, собаку, папуг, рибок, кактуси і трохи себе. #УкрТві","Харків, місто-герой",409,2753,38441,2014-07-28 16:53:50.000000,1566865683870351361,2022-09-05 19:07:44,0,@VFimap 💔🥹,[],und,,1,False,0,0,,1566861929779527680,3596721255,VFimap,False,0,0,,2022-09-06 01:15:21.850009
36288,1347123307695501313,Olexand82919866,,Україна,111,9,644,2021-01-07 10:12:06.000000,1566865723422556161,2022-09-05 19:07:54,0,@trussliz Вітаю з Перемогою!!!!!!! ❤️,[],uk,,0,False,0,0,,1566752887857991680,65357102,trussliz,False,0,0,,2022-09-06 01:15:21.839043
36293,1460202099199856642,elizabethanvs,,Україна,93,3,226,2021-11-15 11:05:07.000000,1566865757249708034,2022-09-05 19:08:02,0,"Шоб шо деякі дівчата, які завжди вживали стосовно себе жіночий рід, перекладають речення з англійської і вживають чоловічий рід. Типу........",[],uk,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 01:15:21.821115
36406,1503371008073478151,Kiev37094123,"💛💙
Які часи такі і твіти ..",Украина,165,168,1472,2022-03-14 14:02:47.000000,1566866367453843458,2022-09-05 19:10:27,0,#russiaisaterroriststate https://t.co/gj5br5Tx2C,"[{'text': 'russiaisaterroriststate', 'indices': [0, 24]}]",und,,1,False,0,0,,0,0,,True,1566865069937401856,1525097324250382336,KatProkopenkoUa,2022-09-06 01:03:51.267665
36427,148486463,Maremax1,King of the fall,Украина,108,199,19840,2010-05-26 20:45:57.000000,1566866453051187201,2022-09-05 19:10:48,0,@_2y2y_ @Natanelaaa Дякую🤝,[],uk,,0,False,0,0,,1566853647761379328,1357322298,_2y2y_,False,0,0,,2022-09-06 01:15:21.505649
36441,704015378834444288,avvoltoioA,,Украина г. Киев,46,37,6255,2016-02-28 18:48:41.000000,1566866525792993280,2022-09-05 19:11:05,0,"#Kyiv #Ukraine #UkraineRussiaWar #StopWarInUkraine #Киев #Украина #Russia  
Потрібне офіційне визнання Росії державою-терористом – на усіх рівнях. З... https://t.co/w1iRviW7Li через @YouTube","[{'text': 'Kyiv', 'indices': [0, 5]}, {'text': 'Ukraine', 'indices': [6, 14]}, {'text': 'UkraineRussiaWar', 'indices': [15, 32]}, {'text': 'StopWarInUkraine', 'indices': [33, 50]}, {'text': 'Киев', 'indices': [51, 56]}, {'text': 'Украина', 'indices': [57, 65]}, {'text': 'Russia', 'indices': [66, 73]}]",uk,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 00:31:56.525859
36459,148486463,Maremax1,King of the fall,Украина,108,199,19840,2010-05-26 20:45:57.000000,1566866595141525506,2022-09-05 19:11:21,0,@MelaniePodolyak @TarasChmut В білий,[],uk,,0,False,0,0,,1566861354966913024,1484568566397612032,MelaniePodolyak,False,0,0,,2022-09-06 01:15:21.389248
36481,1288180514797559808,maxromanenko7,Дизайн інтер’єрів. Клінінгова компанія. #укртві,Україна,387,78,1562,2020-07-28 18:32:37.000000,1566866729879347200,2022-09-05 19:11:54,0,Тільки давайте щось робити щоб кількість підписників тут росла 😂,[],uk,,2,False,0,0,,1566863604674174976,1288180514797559808,maxromanenko7,False,0,0,,2022-09-06 01:15:21.291673
36497,298967358,Dafna_Ringer,"♡ Космос буде за нас ♡ 💙💛 крила, скандинавський характер, музично-літературна душа. Альтернативна точка зору. Don’t fuck with Ukraine 🇺🇦",Україна,127,583,58519,2011-05-15 08:17:22.000000,1566866769607856131,2022-09-05 19:12:03,0,"@OswaldMila Я не можу коротко, можна я тобі в Телеграм покричу? 😅🙈",[],ru,,1,False,0,0,,1566852900814454784,1002494009464492032,OswaldMila,False,0,0,,2022-09-06 01:15:21.231284
36510,1219263307695165441,BorysK2,чєл,Одеса,53,42,714,2020-01-20 14:20:09.000000,1566866862931152896,2022-09-05 19:12:25,0,"Якби це сталося в Одесі, мавпі вже б видали повістку https://t.co/vPNZEHELUX",[],uk,,0,False,0,0,,0,0,,True,1566768769606848512,1166001661208354816,regionalityUA,2022-09-06 01:15:21.183234
36513,298967358,Dafna_Ringer,"♡ Космос буде за нас ♡ 💙💛 крила, скандинавський характер, музично-літературна душа. Альтернативна точка зору. Don’t fuck with Ukraine 🇺🇦",Україна,127,583,58519,2011-05-15 08:17:22.000000,1566866870053076996,2022-09-05 19:12:27,0,"@Katty_Skarlett_ Хай не лапають там експонат, альо 😅",[],uk,,1,False,0,0,,1566857064168710144,1368350784,Katty_Skarlett_,False,0,0,,2022-09-06 01:15:21.128032
36530,457536586,AlexeyRokko,"Журналіст, медіаексперт, редактор новин.

#УкрТві #УкраїнськийТвітер #Одеса #Україна",Одеса ,110,609,1949,2012-01-07 14:42:39.000000,1566866968686231553,2022-09-05 19:12:50,0,"В Одеса проведуть опитування на порталі ""Социально активний гражданин"" з приводу долі пам'ятника катерина ІІ. 

Але є одне але. 

На цьому ж порталі колись переміг проєкт з таким ескізом. І на нього виділили гроші з міського бюджету. https://t.co/yhYmfDHlye",[],uk,,2,False,0,0,,0,0,,False,0,0,,2022-09-06 01:15:21.034505
36535,3358385308,esp_ukrinform,Plataforma multimedia en español,Україна,104,747,24922,2015-07-04 09:01:08.000000,1566866987866890247,2022-09-05 19:12:55,0,"Shmygal: Consejo de Asociación Ucrania-UE examina la disposición de Ucrania a iniciar negociaciones para adherirse a la UE 
#StandWithUkraine #UkraineIsEurope #UcraniaEsEuropa
https://t.co/RPlbJLqcAG","[{'text': 'StandWithUkraine', 'indices': [124, 141]}, {'text': 'UkraineIsEurope', 'indices': [142, 158]}, {'text': 'UcraniaEsEuropa', 'indices': [159, 175]}]",es,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 01:32:20.853628
36551,1500046699061993476,ternovepole,Боже змилування і кара Господня в одній дівчині,Україна,93,46,450,2022-03-05 09:53:09.000000,1566867066665279490,2022-09-05 19:13:14,0,"я вже склала валізу. 
скоро буду, Львів)",[],uk,,2,False,0,0,,0,0,,False,0,0,,2022-09-06 01:15:20.977096
36584,1288180514797559808,maxromanenko7,Дизайн інтер’єрів. Клінінгова компанія. #укртві,Україна,387,78,1562,2020-07-28 18:32:37.000000,1566867285792415746,2022-09-05 19:14:06,0,"@koshachie_mrrrr @nastyabakulina_ Якщо це новобудова де немає стояків, а вода заходить в полу з поверху то не допоможе",[],uk,,0,False,0,0,,1566865052329811968,1305613759126396928,koshachie_mrrrr,False,0,0,,2022-09-06 01:15:20.835051
36588,1303816293964013568,MN2ZzrhNlNWtr1k,При різних обставинах маєш залишатися людиною.,Слов’янськ-Дружківка-Львів.,161,21,1812,2020-09-09 22:03:48.000000,1566867298761195520,2022-09-05 19:14:09,0,"@SIKORA_slava Вітаємо вас у нас в гостях😁🤗! О, «Криївка» 😁, чудове місце провести час в чудовій компанії. Якщо раптом полюбляєте пиво, відвідайте «Королівську пивоварню»або в «Правду».) Бажаю гарно провести час ☺️!",[],uk,,1,False,0,0,,1566822071497363456,1434800448364503040,SIKORA_slava,False,0,0,,2022-09-06 01:15:20.742978
36596,406141030,MyViolentYouth,бидло/б‘юті/єбобо,"Донецьк/Маріуполь, Україна",36,722,11698,2011-11-06 09:19:19.000000,1566867317987885058,2022-09-05 19:14:14,0,@wladek_me І в мене такі!!! https://t.co/YgFqS9UA41,[],uk,,1,False,0,0,,1566863265103286272,1534621509083451392,wladek_me,False,0,0,,2022-09-06 01:15:20.609719
36602,2813215594,Duran_vv,,Україна,68,3,61,2014-10-07 08:51:07.000000,1566867327622193154,2022-09-05 19:14:16,1,"""хароших руських"" має бути більше
#RussiaIsATerroristState
https://t.co/nRR3l9lscG через @YouTube","[{'text': 'RussiaIsATerroristState', 'indices': [34, 58]}]",uk,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 01:03:44.716158
36614,1496785326009991168,dukhnevych,амбасадор ненависті до русні💔 🇺🇦,"Україна, Київ",155,119,452,2022-02-24 09:53:42.000000,1566867397784608768,2022-09-05 19:14:33,0,Чому мені не подобається цей ваш понеділок в стрічці https://t.co/ZhpEfezojF,[],uk,,4,False,0,0,,0,0,,False,0,0,,2022-09-06 01:15:20.562634
36632,960157448182091776,GadadFx,Спичка сжигает целый лес.,"Москва, Россия",0,0,2608,2018-02-04 14:25:49.000000,1566867464662704128,2022-09-05 19:14:49,0,"@Euan_MacDonald Maybe because Putin's task is to push #Ukraine into EU!? EU is collective security (article 42) and Putin is well aware of this! Next: weakening of #RUBLE &gt;200, reduction of collaboration with #China, economic stress! Do you think only Western sanctions?) Putin's ""team"" work...","[{'text': 'Ukraine', 'indices': [54, 62]}, {'text': 'RUBLE', 'indices': [164, 170]}, {'text': 'China', 'indices': [212, 218]}]",en,,0,False,0,0,,1566865113528893440,960157448182091776,GadadFx,False,0,0,,2022-09-05 22:55:19.027566
36635,1252511045379395584,yurgansiua1,,Калідор,211,12,640,2020-04-21 08:15:02.000000,1566867476335435782,2022-09-05 19:14:52,0,https://t.co/50XOTy0pav,[],und,,0,False,0,0,,1566437951902556160,1252511045379395584,yurgansiua1,False,0,0,,2022-09-06 01:15:20.412778
36660,515252902,_75_D,"Слава ЗСУ, ТрО та всім захисникам і захисницям 🇺🇦",Дніпро,55,379,8179,2012-03-05 08:43:37.000000,1566867627707965451,2022-09-05 19:15:28,0,@Kitdnipro Можливо така назва) десь біля аєрпорту 🛫,[],uk,,0,False,0,0,,1566799348909891584,1497347917291663360,Kitdnipro,False,0,0,,2022-09-06 01:15:20.236493
36670,1549709831027695617,vibutelko,"Доброго вечора, ми з України🇺🇦",Україна ,148,187,889,2022-07-20 10:57:13.000000,1566867673836933121,2022-09-05 19:15:39,0,Які ж ми українці гарні🙄👍🏻✨🇺🇦😈 https://t.co/602WFrYPbb,[],uk,,7,False,0,0,,0,0,,False,0,0,,2022-09-06 01:15:20.097965
36674,1193952507535466498,sun4rain,"Кавовий чарівник, як результат генетичного експерименту і щастя з земною дівчиною…to be continued!","3-я планета, в 4-ому вимірі",145,204,9383,2019-11-11 18:04:05.000000,1566867699594149888,2022-09-05 19:15:45,0,@Jl71016424 А про чай не слова… https://t.co/XsZwVzTNjW,[],ru,,1,False,0,0,,1566866066109878272,1307026627285614592,Jl71016424,False,0,0,,2022-09-06 01:15:20.035847
36680,1252511045379395584,yurgansiua1,,Калідор,211,12,640,2020-04-21 08:15:02.000000,1566867761598455809,2022-09-05 19:16:00,0,https://t.co/XCTQ2P97Zd,[],und,,0,False,0,0,,1566867476335435776,1252511045379395584,yurgansiua1,False,0,0,,2022-09-06 01:15:19.937004
36688,838321345570156545,rogue_corq,"@corq's snark account. 

#cyber #linux #agitprop #cats #Україна 🤜 Bulture Brobby 🤛

🇺🇦 Currently in full #Ukraine News mode 🇺🇦

All cats retweeted.",Хай живе Україна,1902,1896,684636,2017-03-05 09:32:38.000000,1566867786512867328,2022-09-05 19:16:05,0,Президент Латвии предложил отделить Латвийскую православную церковь от РПЦ https://t.co/ULqiyTc7WN #Ukraine #Russia,"[{'text': 'Ukraine', 'indices': [99, 107]}, {'text': 'Russia', 'indices': [108, 115]}]",ru,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 23:47:19.834767
36701,3358385308,esp_ukrinform,Plataforma multimedia en español,Україна,104,747,24922,2015-07-04 09:01:08.000000,1566867862739902469,2022-09-05 19:16:24,0,"Zelensky ha tenido una conversación de recapitulación con Johnson 
#stoprussia #StandWithUkraine #StrongerTogether
https://t.co/MN38hx9K9y","[{'text': 'stoprussia', 'indices': [67, 78]}, {'text': 'StandWithUkraine', 'indices': [79, 96]}, {'text': 'StrongerTogether', 'indices': [97, 114]}]",es,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 01:32:20.554637
36730,1290521423786708992,negativo_ua,"айтівець @epam_ukraine

ентузіаст українського вебу @webdoky",Вінниця,247,134,2905,2020-08-04 05:35:12.000000,1566868015119056898,2022-09-05 19:17:00,0,@dimko1 @threadreaderapp unroll,[],en,,0,False,0,0,,1566867007772958720,50756145,dimko1,False,0,0,,2022-09-06 01:15:19.506195
36751,3346507451,kat_rusni,"філологиня чернівецька, рософобка та щира українка! росня здохне 🇺🇦🇺🇦🇺🇦
#укртві

Воля або смерть!",Я з Чернівщини-Буковини,453,447,7532,2015-06-26 13:12:16.000000,1566868125785677827,2022-09-05 19:17:26,0,"@dyakiff Ніхуя собі блять 
Як на Степана Гігу мало хто ведеться 
Ви що таке кажете",[],uk,,0,False,0,0,,1566867880398012416,2224841220,dyakiff,False,0,0,,2022-09-06 01:15:19.321734
36757,45769715,lazycommit,"Ukrainian, thinker, determinism fighter, warrior path seeker, philosopher, programmer, father.",Україна,295,115,4637,2009-06-09 05:04:57.000000,1566868156492161024,2022-09-05 19:17:34,0,плакав) https://t.co/GZHGtlU82Z,[],uk,,0,False,0,0,,0,0,,True,1566544000181587968,296176819,V1CT0R10U5,2022-09-06 01:15:19.216660
36760,3346507451,kat_rusni,"філологиня чернівецька, рософобка та щира українка! росня здохне 🇺🇦🇺🇦🇺🇦
#укртві

Воля або смерть!",Я з Чернівщини-Буковини,453,447,7532,2015-06-26 13:12:16.000000,1566868187232223235,2022-09-05 19:17:41,0,@sonreiiir Да ето так,[],ru,,0,False,0,0,,1566867937771888640,1040306018872446976,sonreiiir,False,0,0,,2022-09-06 01:15:19.149024
36780,531528161,Boriz108,"Божий промысел людскими руками делается. God's providence is done by human hands.
Смелость это не отсутствие страха, а его преодоление!",Україна,2376,1675,55878,2012-03-20 18:38:47.000000,1566868299140538368,2022-09-05 19:18:08,1,"@_angelobognanni Свобода Алексея Навального сейчас зависит больше от солдат ВСУ - внутри рф путин сделал всё, чтоб никто не смог противостоять фашизму. Международная поддержка Украины - главный способ получить свободу Алексею Навальному.
#СвободуНавальному #STOPPUTIN #NoWar #freeNavalny #Ukraine","[{'text': 'СвободуНавальному', 'indices': [238, 256]}, {'text': 'STOPPUTIN', 'indices': [257, 267]}, {'text': 'NoWar', 'indices': [268, 274]}, {'text': 'freeNavalny', 'indices': [275, 287]}, {'text': 'Ukraine', 'indices': [288, 296]}]",ru,,4,False,0,0,,1566528689071857664,212855230,_angelobognanni,False,0,0,,2022-09-05 22:55:17.092723
36781,222315043,Buglinus,"Интересует кино, культура, игры, музыка, книги и т.п. Также могу коллекционировать человеческую глупость (в разумных количествах)",Киев,1685,2454,58566,2010-12-03 02:00:22.000000,1566868305163571205,2022-09-05 19:18:09,0,"Звільнене Високопілля на Херсонщині 🇺🇦 #russiaIsaTerroristState #Ukraine #StopRussia #StopRussianAggression #Україна #Украина #война #війна #war https://t.co/9IzGTUxiE5

— Gordon Black (@Finnlly) Sep 5, 2022

 https://t.co/Tde2ZtdbIz","[{'text': 'russiaIsaTerroristState', 'indices': [39, 63]}, {'text': 'Ukraine', 'indices': [64, 72]}, {'text': 'StopRussia', 'indices': [73, 84]}, {'text': 'StopRussianAggression', 'indices': [85, 107]}, {'text': 'Україна', 'indices': [108, 116]}, {'text': 'Украина', 'indices': [117, 125]}, {'text': 'война', 'indices': [126, 132]}, {'text': 'війна', 'indices': [133, 139]}, {'text': 'war', 'indices': [140, 144]}]",uk,,0,False,0,0,,0,0,,True,1566855066664960000,46523771,Finnlly,2022-09-06 01:03:44.686717
36826,1380948119567892481,L_Volodymyr_L,👁,Україна,27,8,2466,2021-04-10 18:19:17.000000,1566868685628870657,2022-09-05 19:19:40,0,@_Fashington Так вони ж говорили що санкції їм на пользу,[],uk,,0,False,0,0,,1566801872580743168,912749005767086080,_Fashington,False,0,0,,2022-09-06 01:15:18.779742
36827,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,178,182,4079,2022-04-18 15:24:41.000000,1566868700455751682,2022-09-05 19:19:43,2,"It was Putler's dream to annex #Ukraine since at least the Orange Revolution in Kyiv, 2004. Following the invasion of Georgia in 2008, he asked economist and the then defence minister Anatoly Serdyukov, to take a closer look at his underperforming armed forces.","[{'text': 'Ukraine', 'indices': [31, 39]}]",en,,8,False,0,0,,0,0,,False,0,0,,2022-09-05 22:55:16.926198
36831,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,178,184,4079,2022-04-18 15:24:41.000000,1566868714892533766,2022-09-05 19:19:47,0,"Serdyukov invited professionals from outside of #russia and they completed an extensive audit.
They concluded that the russian armed forces were backward in terms of strategy and hardware.","[{'text': 'russia', 'indices': [48, 55]}]",en,,4,False,0,0,,1566868700455751680,1516075163091193856,NeilHawker2,False,0,0,,2022-09-05 23:47:19.399707
36833,1516075163091193859,NeilHawker2,"Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 expat living in Kyiv Oblast or Zaporizhzhia. Defending Team Ukraine. 
Also known as Neil'ka.
Слава України! 🇺🇦 ❤️
#stoprussia",Україна,178,184,4079,2022-04-18 15:24:41.000000,1566868725004832768,2022-09-05 19:19:49,0,"Soldiers and officers had zero initiatives and for every manoeuvre or attack, had to wait for orders from the command centre, whose generals were too removed from the battleground to make adequate decisions.
Seems nothing has changed...

#RussianArmy 
#RussiaIsATerroristState","[{'text': 'RussianArmy', 'indices': [238, 250]}, {'text': 'RussiaIsATerroristState', 'indices': [252, 276]}]",en,,5,False,0,0,,1566868714892533760,1516075163091193856,NeilHawker2,False,0,0,,2022-09-06 01:03:40.477215
36849,289954431,drulik213,"Справа в тому, що я з Херсона ( ╯°□°)╯┻━━┻ 
(твіти пана кота Лютого — у твітері @lyutyi_cat)",Херсон ,441,1733,41113,2011-04-29 14:11:31.000000,1566868820106567688,2022-09-05 19:20:12,0,"Звільнене Високопілля

#Херсон https://t.co/suVsT3uUV1","[{'text': 'Херсон', 'indices': [23, 30]}]",uk,,10,False,0,0,,0,0,,True,1566861823055462400,1082683702088474624,most_ks_ua,2022-09-06 01:15:18.622900
36951,478598515,verkhovna_rada,Офіційна сторінка Верховної Ради України| Official account of Verkhovna Rada,"Україна, Київ",337,243210,68770,2012-01-30 13:16:03.000000,1566869534212079617,2022-09-05 19:23:02,8,"Європейський Союз продовжуватиме підтримувати #Ukraine: політично, фінансово та військово. Стільки, скільки потрібно. Перша мета – допомогти Україні закінчити війну. Довгострокова мета – підтримати Україну в досягненні миру. https://t.co/dc4zemRW5i","[{'text': 'Ukraine', 'indices': [46, 54]}]",uk,,26,False,0,0,,0,0,,True,1566788594769051648,1003895325025865728,JosepBorrellF,2022-09-05 22:55:16.504685
36957,3346507451,kat_rusni,"філологиня чернівецька, рософобка та щира українка! росня здохне 🇺🇦🇺🇦🇺🇦
#укртві

Воля або смерть!",Я з Чернівщини-Буковини,453,447,7532,2015-06-26 13:12:16.000000,1566869598988804098,2022-09-05 19:23:18,0,@dyakiff Я рижа мавпа,[],uk,,0,False,0,0,,1566869095773093888,2224841220,dyakiff,False,0,0,,2022-09-06 01:15:18.104100
36959,799610377122131972,2ironichna4u,"господи спрости мене. працюйте, волонтерте, скидайте гроші фонду UAID на потреби ЗСУ: https://t.co/PDMsLIkWQU",Київ,941,9281,19759,2016-11-18 13:49:04.000000,1566869617401798656,2022-09-05 19:23:22,0,@gofakeorgasm У формі хуя,[],uk,,10,False,0,0,,1566833160289222656,212388180,gofakeorgasm,False,0,0,,2022-09-06 01:15:18.075246
36960,755687306078609408,suspilne_news,Ukrainian Public Broadcaster News,Україна,115,12187,22240,2016-07-20 08:54:28.000000,1566869620623122439,2022-09-05 19:23:23,2,"Residents of #Kharkiv report the sounds of explosions.

There is an air alert in the city and region.

#UkraineRussiaWar 
#Ukraine
#UkraineUnderAttaсk","[{'text': 'Kharkiv', 'indices': [13, 21]}, {'text': 'UkraineRussiaWar', 'indices': [103, 120]}, {'text': 'Ukraine', 'indices': [122, 130]}, {'text': 'UkraineUnderAttaсk', 'indices': [131, 150]}]",en,,5,False,0,0,,0,0,,False,0,0,,2022-09-06 01:32:19.932312
36973,1549709831027695617,vibutelko,"Доброго вечора, ми з України🇺🇦",Україна ,148,187,889,2022-07-20 10:57:13.000000,1566869711853441025,2022-09-05 19:23:44,0,@Viktori99541433 це все @B__ANASTASIYA 😋,[],uk,,2,False,0,0,,1566868607472132096,1548666663201112064,Viktori99541433,False,0,0,,2022-09-06 01:15:17.987212
37008,225076484,DKasper_,"Філоло, котре вважає, що вічне тільки мистецтво.",Ukraine Киев,297,302,34672,2010-12-10 16:28:53.000000,1566869918255124481,2022-09-05 19:24:34,0,"@maryzalipa Мене цікавить, чи є там професійні речі (мені потрібно для наукового дослідження нашого інфопростору), чи книга більше для масового читача? Чи є там пропозиції державницьких ініціатив?",[],uk,,0,False,0,0,,1566860997993893888,2506199554,maryzalipa,False,0,0,,2022-09-06 01:15:17.907018
37067,1523690837791715328,Angelina_foxy_,"#укртві
Welcome to my world 🤪",Україна Одеса ,254,291,978,2022-05-09 15:46:39.000000,1566870317972262914,2022-09-05 19:26:09,0,@DarinUaGirl 🤗😘,[],und,,1,False,0,0,,1566852684103254016,1554563826326159360,DarinUaGirl,False,0,0,,2022-09-06 01:15:17.823035
37074,1523690837791715328,Angelina_foxy_,"#укртві
Welcome to my world 🤪",Україна Одеса ,254,291,978,2022-05-09 15:46:39.000000,1566870360926060550,2022-09-05 19:26:19,0,@Jul_Bessonova Велике дякую 😊😊,[],uk,,1,False,0,0,,1566861549444153344,1544662082771189760,Jul_Bessonova,False,0,0,,2022-09-06 01:15:17.812604
37079,225076484,DKasper_,"Філоло, котре вважає, що вічне тільки мистецтво.",Ukraine Киев,297,302,34672,2010-12-10 16:28:53.000000,1566870383994757122,2022-09-05 19:26:25,0,"@Litteralis @misyats Дякую! Чи є там професійні речі і державницькі ініціативи, чи це маспоп?",[],uk,,1,False,0,0,,1566860251474919424,109314589,Litteralis,False,0,0,,2022-09-06 01:15:17.802197
37092,1523690837791715328,Angelina_foxy_,"#укртві
Welcome to my world 🤪",Україна Одеса ,254,291,978,2022-05-09 15:46:39.000000,1566870509438046213,2022-09-05 19:26:55,0,@Jul_Bessonova Моє найулюбленіше тепер за всі 😅😍,[],uk,,0,False,0,0,,1566798955794546688,1544662082771189760,Jul_Bessonova,False,0,0,,2022-09-06 01:15:17.760282
